"ser_id";"ser_nameshort";"ser_namelong";"ser_typ_id";"ser_effort_uni_code";"ser_comment";"ser_uni_code";"ser_lfs_code";"ser_hty_code";"ser_locationdescription";"ser_emu_nameshort";"ser_cou_code";"ser_area_division";"ser_x";"ser_y";"ser_sam_id";"ser_qal_id";"ser_qal_comment";"tblCodeID";"Station_Code";"Country";"Organisation";"Station_Name";"cou_code";"cou_country";"cou_order";"cou_iso3code";"lfs_code";"lfs_name";"lfs_definition";"ocean";"subocean";"f_area";"f_subarea";"f_division";"area"
"72";318;"BeeY";"Beeleigh_Yellow_121mm+";1;NA;"The number of yellow eels (>120 mm) counted at Beeleigh Weir on the River Chelmer. There has been no major stocking in this EMU since 2013 so it is considered as not affected by stocking.";"nr";"Y";"F";"Environment Agency trap counter at Beeleigh Weir on the tidal limit of River Chelmer";"GB_Angl";"GB";"27.4.c";0.66251983;51.743997;5;1;">=10 years";NA;NA;NA;NA;NA;"GB";"Great Britain";17;"GBR";"Y";"yellow eel";"Life-stage resident in continental waters. Often defined as a sedentary phase, but migration within and between rivers, 
and to and from coastal waters occurs and therefore includes young pigmented eels (ÅeelversÅf and bootlace). Sometimes is also called Brown eel.";"Atlantic";"2";"27";"27.4";"27.4.c";"North Sea"
"73";317;"BeeGY";"Beeleigh_Elver_81-120mm";1;NA;"The number of elvers (>80 mm) counted at Beeleigh Weir on the River Chelmer. There has been no major stocking in this EMU since 2013 so it is considered as not affected by stocking.";"nr";"GY";"F";"Environment Agency trap counter at Beeleigh Weir on the tidal limit River Chelmer";"GB_Angl";"GB";"27.4.c";0.66251983;51.743997;5;3;"Duplicated series from BeeG, this series will not be used in the analysis";NA;NA;NA;NA;NA;"GB";"Great Britain";17;"GBR";"GY";"glass eel + yellow eel";"A mixture of glass and yellow eel, some traps have historical set of data where glass eel and yellow eel were not separated,
they were dominated by glass eel";"Atlantic";"2";"27";"27.4";"27.4.c";"North Sea"
"74";171;"GirnY";"Girnock Burn trap scientific estimate";1;NA;"Upstream trap at river barrier - partial trapping. The original trap (2007-2015) was destroyed in December 2015. No data from 2016, and a new trap of different design was installed for 2017. Trapping from May-September inclusive.";"nr";"Y";"F";"Girnock Burn (River Dee) trap 50 km from sea";"GB_Scot";"GB";"27.4.b";-3.1123;57.048;5;1;"Series > 10 years";NA;NA;NA;NA;NA;"GB";"Great Britain";17;"GBR";"Y";"yellow eel";"Life-stage resident in continental waters. Often defined as a sedentary phase, but migration within and between rivers, 
and to and from coastal waters occurs and therefore includes young pigmented eels (ÅeelversÅf and bootlace). Sometimes is also called Brown eel.";"Atlantic";"2";"27";"27.4";"27.4.b";"North Sea"
"75";185;"BroG";"Brownshill_Glass_<80mm";1;NA;"The number of glass eel (<80 mm) counted at Brownshill on the River Great Ouse. There has been no major stocking in this EMU since 2013 so it is considered as not affected by stocking.";"nr";"G";"F";"Environment Agency trap counter at Brownshill on the tidal limit of River Great Ouse";"GB_Angl";"GB";"27.4.c";0.00853065;52.33534;5;1;"Series long enough from 2020";170075;12075;"GREAT BRITAIN";"Environment Agency";"BroG";"GB";"Great Britain";17;"GBR";"G";"glass eel";"Young, unpigmented eel, recruiting from the sea into continental waters. WGEEL consider the glass eel term to include all recruits of the 0+ cohort age. In some cases, however, also includes the early pigmented stages.";"Atlantic";"2";"27";"27.4";"27.4.c";"North Sea"
"76";183;"FlaGY";"Flatford_Elvers_>80<120mm";1;NA;"Elvers (>80<120 mm) trap counted at Flatford, Judas Gap on the River Stour. There has been no major stocking in this EMU since 2013 so it is considered as not affected by stocking.";"nr";"GY";"F";"Environment Agency trap counter at Flatford, Judas Gap on the tidal limit of River Stour";"GB_Angl";"GB";"27.4.c";1.021377;51.958884;5;3;"We already have a glass eel series at this site";170073;12073;"GREAT BRITAIN";"Environment Agency";"FlaGY";"GB";"Great Britain";17;"GBR";"GY";"glass eel + yellow eel";"A mixture of glass and yellow eel, some traps have historical set of data where glass eel and yellow eel were not separated,
they were dominated by glass eel";"Atlantic";"2";"27";"27.4";"27.4.c";"North Sea"
"77";182;"FlaG";"Flatford_GE_<80mm";1;NA;"Glass / Pigmented (<80 mm) trap counted at Flatford, Judas Gap on the River Stour. There has been no major stocking in this EMU since 2013 so it is considered as not affected by stocking.";"nr";"G";"F";"Environment Agency trap counter at Flatford, Judas Gap on the tidal limit of River Stour";"GB_Angl";"GB";"27.4.c";1.021377;51.958884;5;1;"This series is now 14 year long, so it will be used";170072;12072;"GREAT BRITAIN";"Environment Agency";"FlaG";"GB";"Great Britain";17;"GBR";"G";"glass eel";"Young, unpigmented eel, recruiting from the sea into continental waters. WGEEL consider the glass eel term to include all recruits of the 0+ cohort age. In some cases, however, also includes the early pigmented stages.";"Atlantic";"2";"27";"27.4";"27.4.c";"North Sea"
"78";433;"PovoG";"Po di Volano";1;NA;"This series correspond to the total catch of the glass eel fishery in the Po river near the Adriatic Sea. The glass eel were caught with fyke nets located on the bank of the river. Observation period: 5 days/month from October to December";"index";"G";"T";"The monitoring station on the Po di Volano is located at a distance of about 750 m from the Adriatic Sea. The width of the river is approximately 120 m, with an average depth of 2.2 m.";"IT_Emil";"IT";"37.2.1";12.276464;44.81687;5;0;NA;NA;NA;NA;NA;NA;"IT";"Italy";21;"ITA";"G";"glass eel";"Young, unpigmented eel, recruiting from the sea into continental waters. WGEEL consider the glass eel term to include all recruits of the 0+ cohort age. In some cases, however, also includes the early pigmented stages.";"Atlantic";"3";"37";"37.2";"37.2.1";"Elsewhere Europe"
"79";431;"TibnG";"Tiber Fiumara Grande indipendent fishery";1;NA;"This series correspond to the experimental catch of the glass eel fishery in the Tiber river near Rome.  The glass eel were caught with fyke nets located on the bank of the river. Observation period: 5 days/month from October to December";"index";"G";"T";"Traps placed on the Tiber River. The capture station is located near the Tyrrhenian Sea about 7.4 km from the mouth of the Tiber of \"Fiumara Grande\" and about 5.4 km from the mouth of Fiumicino";"IT_Lazi";"IT";"37.1.3";12.28;41.774;5;0;NA;NA;NA;NA;NA;NA;"IT";"Italy";21;"ITA";"G";"glass eel";"Young, unpigmented eel, recruiting from the sea into continental waters. WGEEL consider the glass eel term to include all recruits of the 0+ cohort age. In some cases, however, also includes the early pigmented stages.";"Atlantic";"3";"37";"37.1";"37.1.3";"Elsewhere Europe"
"80";208;"GuadG";"Guadalquivir scientific monitoring";1;"nr day";"Scientific sampling from a boat equipped with with the local fishery gear that has been traditionally used for the commercial cayches of glass eels in the Guadalquivir estuary, in the Atlantic but close to the Gribaltar strait.

   Catches are done at three sites (see Arribas et al., 2012). The catch is done all arround the year and all month but only month 11-5 are used in the analysis. A zero inflated negative binomial

   model is used to predict number of glass eel caught with volume filtered as a weighting variable in the regression. The predictions are made for the fishing season, month 1, and site = Bonanza, near

   the mouth of the estuary.";"index";"G";"T";"The Guadalquivir river is 657 km long and drains an area of about 58000 km2.  It flows into the Atlantic, and is located close to Gilbraltar";"ES_Anda";"ES";"27.9.a";-6.34181;36.801823;3;1;"Series long enough to be considered";170085;12085;"SPAIN";"UCO";"GuadG";"ES";"Spain";19;"ESP";"G";"glass eel";"Young, unpigmented eel, recruiting from the sea into continental waters. WGEEL consider the glass eel term to include all recruits of the 0+ cohort age. In some cases, however, also includes the early pigmented stages.";"Atlantic";"2";"27";"27.9";"27.9.a";"Elsewhere Europe"
"81";169;"EmsHG";"Ems (Herbrum) Glass eel monitoring";1;"nr day";"In 2016, glass recruitment was additionally assessed by a mark-recapture study with alizarinred-S. In 2008, an additional single sampling with an eel ladder and glass eel collectors was coducted. However, due to the tidal impact and mud, data interpretation was impaired.";"nr";"G";"T";"Ems at the tidal weir";"DE_Ems";"DE";"27.4.c";7.314;53.03;5;1;"now reaches the 10 years thresholds, validated by Jan-Dag Pohlman";170054;12054;"GERMANY";"LAVES";"EmsHG";"DE";"Germany";11;"DEU";"G";"glass eel";"Young, unpigmented eel, recruiting from the sea into continental waters. WGEEL consider the glass eel term to include all recruits of the 0+ cohort age. In some cases, however, also includes the early pigmented stages.";"Atlantic";"2";"27";"27.4";"27.4.c";"North Sea"
"82";164;"FarpGY";"Farpener Bach";1;"nr day";"Glass eel/elver ascend from 2014 to 2016 influenced by stocking in the connected coastal area Salzhaff. Proportion of recruits originating from stocking have been estimated based on ALS marking (see data_Farp). Effort was documented, but data has not been processed, so it is not given in the data sheet; Yet, it can be obtained from the contact person.";"nr";"GY";"F";"Farpener Bach, Plastbach, 5 km from coast";"DE_Warn";"DE";"27.3.b, c";11.55;53.96;4;3;"Long enough (10 years) but stocking influence";170057;12057;"GERMANY";"LFA";"FarpGY";"DE";"Germany";11;"DEU";"GY";"glass eel + yellow eel";"A mixture of glass and yellow eel, some traps have historical set of data where glass eel and yellow eel were not separated,
they were dominated by glass eel";"Atlantic";"2";"27";"27.3";"27.3.b, c";"North Sea"
"83";487;"NakkY";"River Kokemaenjoki Nakkila";1;"index";"Lamprey fishers' annual eel bycatch at River Kokemaenjoki in Nakkila";"nr";"Y";"F";"Kokemaenjoki River near the river mouth, in Nakkila area";"FI_Finl";"FI";"27.3.d";22.097;61.34;5;0;"new series: 0 by default if too short";NA;NA;NA;NA;NA;"FI";"Finland";4;"FIN";"Y";"yellow eel";"Life-stage resident in continental waters. Often defined as a sedentary phase, but migration within and between rivers, 
and to and from coastal waters occurs and therefore includes young pigmented eels (ÅeelversÅf and bootlace). Sometimes is also called Brown eel.";"Atlantic";"2";"27";"27.3";"27.3.d";"North Sea"
"84";43;"EbroG";"Ebro delta lagoons";1;"kg";"Glass eel comercial catches in the Ebro in the Mediterranean sea. beware data year n-1 (2008-2009) labeled 2008 in the report as the main season is 2008 in Spain New data 2009new data in 2009

   - The Delta del Ebro lagoons in Catalonia. Data are obtained from the fish markets in the area. Since 1998, the administration from Catalonia compiles data from the fish markets corresponding to the Ebro river mouth, obtaining total catches in the Ebro.";"kg";"G";"T";"river delta from the Ebro";"ES_Cata";"ES";"37.1.1";0.76;40.72;1;1;NA;170007;12007;"SPAIN";"Government of Catalunia";"EbroG";"ES";"Spain";19;"ESP";"G";"glass eel";"Young, unpigmented eel, recruiting from the sea into continental waters. WGEEL consider the glass eel term to include all recruits of the 0+ cohort age. In some cases, however, also includes the early pigmented stages.";"Atlantic";"3";"37";"37.1";"37.1.1";"Elsewhere Europe"
"85";44;"AlCPG";"Albufera de Valencia commercial CPUE";1;"kg/boat/d";"Glass eel comercial CPUE in the Albufera lagoon in the Mediterranean sea. Althought the Albufera contains more fishing points, to mantain the series consistency, the data corresponds only  to Pujol, Perello and Perellonet fishing points eere information since 1949 exits. Since 1982, information has been collected on fishing days per vessel in the Albufera, so it is possible to provide information on CPUE from that date onwards.";"kg/boat/d";"G";"F";NA;"ES_Vale";"ES";"37.1.1";-0.3;39.31;2;1;NA;170003;12003;"SPAIN";"Government of Valencia";"AlCPG";"ES";"Spain";19;"ESP";"G";"glass eel";"Young, unpigmented eel, recruiting from the sea into continental waters. WGEEL consider the glass eel term to include all recruits of the 0+ cohort age. In some cases, however, also includes the early pigmented stages.";"Atlantic";"3";"37";"37.1";"37.1.1";"Elsewhere Europe"
"86";492;"TrasG";"Trasimeno Lake, near the Caina stream of its emissary";1;NA;"This series details eel catches in Lake Trasimeno, specifically near the artificial emissary channel at Torrente Caina just north (75 meters) and south (30 meters) of its beginning. 
 Glass Eels are sampled using two fyke nets, each with 2-meter wings, a 50 cm diameter, 3-meter length, two funnels, and a 1.00 mm mesh size.
 Observation period: 21 days during the period of peak trophic activity.
 Since the emissary that connected with the Tiber River no longer ensures river continuity, the eels present in the lake are the result of restocking efforts carried out in 2016.";"index";"G";"F";"This monitoring site is located in Lake Trasimeno, near the artificial emissary channel known as \"La Cava\" (also referred to as Torrente Caina), The lake is a large, shallow, inland freshwater body in Central Italy.
 The average sampling depth is 0.5 meters, with nets positioned 30 meters south and 75 meters north from the emissary's beginning. The lake is located approximately 300 km
 Important Note: Trasimeno Lake is no longer connected to the sea.
 The emissary that connected with the Tiber River no longer ensures fluvial continuity";"IT_Umbr";"IT";"37.1.3";12.183583;43.104972;5;0;"new series: 0 by default if too short";NA;NA;NA;NA;NA;"IT";"Italy";21;"ITA";"G";"glass eel";"Young, unpigmented eel, recruiting from the sea into continental waters. WGEEL consider the glass eel term to include all recruits of the 0+ cohort age. In some cases, however, also includes the early pigmented stages.";"Atlantic";"3";"37";"37.1";"37.1.3";"Elsewhere Europe"
"87";493;"PilaG";"Po di Pila";1;NA;"This data series details the experimental catch of glass eels from the Po River, specifically near the town of Pila in the municipality of Porto Tolle. The sampling is conducted using n.2 fyke nets, one deployed on each bank of the river.
 
 Each fyke net has a diameter of 50 mm, a total length of 150 cm, and features three chambers without wings. Crucially, the mesh size of the terminal chamber is 1 mm, specifically designed to retain very small eels.
 
 Average depth: 1.2 meters, located approximately 5,500 meters from the river mouth.
 Observation period: Observation period: 21 days during the period of peak trophic activity.";"index";"G";"T";"The monitoring station on the Po River is loca
 the town of Pila (municipality of Porto Tolle), approximately 5,500 meters (5.5 km) from its mouth into the Adriatic Sea.
 N.2 fyke nets are deployed, one on each bank of the river, for data collection. These nets have a diameter of 50 mm, a total length of 150 cm, and feature three chambers with a 1 mm mesh size in the terminal chamber.
 Average depth: 1.2 meters.";"IT_Vene";"IT";"37.2.1";12.532778;44.967525;5;0;"new series: 0 by default if too short";NA;NA;NA;NA;NA;"IT";"Italy";21;"ITA";"G";"glass eel";"Young, unpigmented eel, recruiting from the sea into continental waters. WGEEL consider the glass eel term to include all recruits of the 0+ cohort age. In some cases, however, also includes the early pigmented stages.";"Atlantic";"3";"37";"37.2";"37.2.1";"Elsewhere Europe"
"88";319;"NmiGY";"New Mills Elvers/Yellow >80mm";1;NA;"The number of elvers/yellow eel (>80 mm) at New Mills trap with small amount of glass eel trapped (~5 %). Data on glass/elver/yellow eel can be reported separately since 2020. 2020: G (<80mm): 0; GY (80-120mm): 4280; Y (>120mm): 179; 2021: G:285; GY: 5651; Y: 2152; 2022: G:285; GY:1269; Y: 995; 2023: G:582; GY: 1167; Y: 933; 2024 provisional: G:0; GY: 102; Y: 151. There has been no major stocking in this EMU since 2013 so it is considered as not affected by stocking.";"nr";"GY";"F";"Environment Agency trap counter at New Mills on the tidal limit of River Wensum, 30 km upstream of the estuary.";"GB_Angl";"GB";"27.4.c";1.288365;52.633719;5;1;"> 10 years";NA;NA;NA;NA;NA;"GB";"Great Britain";17;"GBR";"GY";"glass eel + yellow eel";"A mixture of glass and yellow eel, some traps have historical set of data where glass eel and yellow eel were not separated,
they were dominated by glass eel";"Atlantic";"2";"27";"27.4";"27.4.c";"North Sea"
"89";21;"GiCPG";"Gironde Estuary (CPUE) commercial CPUE";1;NA;"CPUE of marine professional glass eel fishermen with large pushnet \"pibalour\" (kg/day-1 boat-1). The cpue series corresponds to a glm
    analysis of the Gironde catch series, see Beaulaton, 2008 for details";"kg/boat/d";"G";"T";"Gironde estuary";"FR_Garo";"FR";"27.8.b";-0.8;45.4;2;1;NA;170012;12012;"FRANCE";"IRSTEA";"GiCPG";"FR";"France";18;"FRA";"G";"glass eel";"Young, unpigmented eel, recruiting from the sea into continental waters. WGEEL consider the glass eel term to include all recruits of the 0+ cohort age. In some cases, however, also includes the early pigmented stages.";"Atlantic";"2";"27";"27.8";"27.8.b";"Elsewhere Europe"
"90";22;"AdTCG";"Adour Estuary (catch) commercial catch";1;NA;"Catch of marine professional glass eel fishermen (t) computed by IFREMER scientific institute from logbooks which in this
    estuary are considered of good quality.";"t";"G";"T";"Adour estuary";"FR_Adou";"FR";"27.8.b";-1.44;43.48;1;1;NA;170000;12000;"FRANCE";"IFREMER";"AdTCG";"FR";"France";18;"FRA";"G";"glass eel";"Young, unpigmented eel, recruiting from the sea into continental waters. WGEEL consider the glass eel term to include all recruits of the 0+ cohort age. In some cases, however, also includes the early pigmented stages.";"Atlantic";"2";"27";"27.8";"27.8.b";"Elsewhere Europe"
"91";23;"AdCPG";"Adour Estuary (CPUE) commercial CPUE";1;NA;"CPUE of marine professional glass eel fishermen (kg.day-1.boat-1) computed by IFREMER scientific institute from logbooks which in this
    estuary are considered of good quality.";"kg/boat/d";"G";"T";"Adour estuary";"FR_Adou";"FR";"27.8.b";-1.44;43.48;2;1;NA;170001;12001;"FRANCE";"IFREMER";"AdCPG";"FR";"France";18;"FRA";"G";"glass eel";"Young, unpigmented eel, recruiting from the sea into continental waters. WGEEL consider the glass eel term to include all recruits of the 0+ cohort age. In some cases, however, also includes the early pigmented stages.";"Atlantic";"2";"27";"27.8";"27.8.b";"Elsewhere Europe"
"92";5;"ErneGY";"Erne Ballyshannon trapping all";1;NA;"Total trapping in kg glass eel + yellow
  
     Full trapping of elvers on the Erne commenced in 1980. Some discrepancies in the time series came to light in 2009. The Erne elver dataset has now been double checked and the presented data has been agreed by DCAL and AFBINI, the ESB, NRFB and MI.  Any discrepancies were not major and the data trend and pattern has not changed. Full trapping of elvers took place on the Erne from 1980 onwards, before it was only partial.
  
     In 2011 the whole series corrected to include latest changes.  Traps were significantly upgraded in 2015.  3rd Trap inserted on opposite bank, catch reported as a comment.
 
 >95% are young of the year - glass eel.";"kg";"GY";"F";"The Erne at Ballyshannon, 6 km from the sea at the Cathaleen Fall Dam. North West coast of Ireland";"IE_NorW";"IE";"27.7.b";-8.176306;54.499848;4;1;NA;170009;12009;"IRELAND";"ESB";"ErneGY";"IE";"Ireland";16;"IRL";"GY";"glass eel + yellow eel";"A mixture of glass and yellow eel, some traps have historical set of data where glass eel and yellow eel were not separated,
they were dominated by glass eel";"Atlantic";"2";"27";"27.7";"27.7.b";"Elsewhere Europe"
"93";28;"TibeG";"Tiber Fiumara Grande commercial catch";1;NA;"This series correspond to the total catch of the glass eel fishery in the Tiber near Rome. The series shifted from commercial catches to experimental catches from the fishermen. The glass eel were caught with fyke nets located on the bank of the river, in the absence of a marked tide, this is the common way of fishing glass eel in the Mediterranean. This series has now stopped. It is one of the few historical series in the Mediterranean and as other series based on a collapsing fishery total catch (Ems and Vidaa), it provides a stronger collapsing trend than the other series.";"t";"G";"T";"Fiumara Grande";"IT_Lazi";"IT";"37.1.3";12.29;41.79;1;1;NA;170048;12048;"ITALY";"University of Tor Vergata";"TibeG";"IT";"Italy";21;"ITA";"G";"glass eel";"Young, unpigmented eel, recruiting from the sea into continental waters. WGEEL consider the glass eel term to include all recruits of the 0+ cohort age. In some cases, however, also includes the early pigmented stages.";"Atlantic";"3";"37";"37.1";"37.1.3";"Elsewhere Europe"
"94";420;"VeAmY";"Veurne-Ambacht canal scientific estimate";1;"nr day";"Once or twice a week, volunteers (anglers) quantify the amount of glass eels that has been caught with both eel ladders and concordantly release the animals in the polder area. Mostly glass eels are caught, but also small elvers. This series contains both yellow eels and glass eel. Total numbers for yellow eel are reported here (more accurate than weight).";"nr";"Y";"T";"Since 2017 glass eels  and elvers are collected from February till June in two eel ladder traps at both sides of a pumping station  in the Veurne-Ambacht canal in the town of Nieuwpoort.";"BE_Sche";"BE";"27.4.c";2.760691;51.126958;4;0;"This series is a yellow eel recruitment series, currently qal_id set to zero, but will probably remain as such in the future as we have more recent information at that site";NA;NA;NA;NA;NA;"BE";"Belgium";14;"BEL";"Y";"yellow eel";"Life-stage resident in continental waters. Often defined as a sedentary phase, but migration within and between rivers, 
and to and from coastal waters occurs and therefore includes young pigmented eels (ÅeelversÅf and bootlace). Sometimes is also called Brown eel.";"Atlantic";"2";"27";"27.4";"27.4.c";"North Sea"
"95";205;"MiScG";"Minho scientific monitoring";1;"nr day";"Experimental fishing using Tela net in the Minho estuary. Started in 2018";"nr/h";"G";"T";"Minho river 5 km from the sea";"ES_Minh";"PT";"27.9.a";-8.841476;41.879275;3;0;"Series too short yet < 10 years to be included";170083;12083;"PORTUGAL";"Ciimar";"MiScG";"PT";"Portugal";20;"PRT";"G";"glass eel";"Young, unpigmented eel, recruiting from the sea into continental waters. WGEEL consider the glass eel term to include all recruits of the 0+ cohort age. In some cases, however, also includes the early pigmented stages.";"Atlantic";"2";"27";"27.9";"27.9.a";"Elsewhere Europe"
"96";425;"InagG";"River Inagh";1;NA;"glass and elver separated from yellow eels";"kg";"G";"F";"1 ramp trap Located on left hand bank below waterfall at tidal mark on river Inagh. Located on West coast of Ireland";"IE_Shan";"IE";"27.7.b";-9.43;52.83;4;0;NA;170038;12038;"IRELAND";"IFI";"InagGY";"IE";"Ireland";16;"IRL";"G";"glass eel";"Young, unpigmented eel, recruiting from the sea into continental waters. WGEEL consider the glass eel term to include all recruits of the 0+ cohort age. In some cases, however, also includes the early pigmented stages.";"Atlantic";"2";"27";"27.7";"27.7.b";"Elsewhere Europe"
"97";36;"GotaY";"Gota Alv  trapping all";1;NA;"Operated since 1900, this series is the longest available to the working group
     Missing years 1995, 1998 to 2001, 2010,2011 (fish pass rebuilt in 2010 2011).  2018 and probably also 2019 will be missing due to financial/administrative problems. The station collects ascending yellow eels of different sizes caught in an eel pass placed close to a hydro power station.";"kg";"Y";"F";"The  Gota Alv trapping station is located on the swedish west coast. Hydro power station  80 km from the river mouth.";"SE_Inla";"SE";"27.3.a";12.27;58.27;4;1;NA;170014;12014;"SWEDEN";"SLU Aqua";"GotaY";"SE";"Sweden";2;"SWE";"Y";"yellow eel";"Life-stage resident in continental waters. Often defined as a sedentary phase, but migration within and between rivers, 
and to and from coastal waters occurs and therefore includes young pigmented eels (ÅeelversÅf and bootlace). Sometimes is also called Brown eel.";"Atlantic";"2";"27";"27.3";"27.3.a";"North Sea"
"98";162;"WaSG";"Warnow Scientific Glass eel monitoring";1;"nr day";"Effort was documented but data has not been processed, so it is not given in the data sheet; Yet, it can be obtained from the contact person.";"nr";"G";"T";"Warnow River Estuary, 14 km from the Baltic Sea coast, brackish to freshwater transition";"DE_Warn";"DE";"27.3.d";12.15;54.09;3;0;"2023 Cedric : this series more than 10 years but only 7 when accounting for missing values";170059;12059;"GERMANY";"LFA";"WaSG";"DE";"Germany";11;"DEU";"G";"glass eel";"Young, unpigmented eel, recruiting from the sea into continental waters. WGEEL consider the glass eel term to include all recruits of the 0+ cohort age. In some cases, however, also includes the early pigmented stages.";"Atlantic";"2";"27";"27.3";"27.3.d";"North Sea"
"99";163;"WaSEY";"Warnow Scientific Elver monitoring";1;"nr day";"Effort was documented but data has not been processed, so it is not given in the data sheet; Yet, it can be obtained from the contact person.";"nr";"Y";"T";"Warnow River Estuary, 14 km from the Baltic Sea coast, brackish to freshwater transition";"DE_Warn";"DE";"27.3.d";12.15;54.09;3;0;"2023 Cedric < 10 years when removing wrong values";170058;12058;"GERMANY";"LFA";"WaSEY";"DE";"Germany";11;"DEU";"Y";"yellow eel";"Life-stage resident in continental waters. Often defined as a sedentary phase, but migration within and between rivers, 
and to and from coastal waters occurs and therefore includes young pigmented eels (ÅeelversÅf and bootlace). Sometimes is also called Brown eel.";"Atlantic";"2";"27";"27.3";"27.3.d";"North Sea"
"100";419;"VeAmG";"Veurne-Ambacht canal scientific estimate";1;"nr day";"Once or twice a week, volunteers (anglers) quantify the amount of glass eels that has been caught with both eel ladders and concordantly release the animals in the polder area. Mostly glass eels are caught, but also small elvers. Total weight of the glass eels is determined. For elvers total numbers (and total weight) are determined.";"kg";"G";"T";"Since 2017 glass eels  and elvers are collected from February till June in two eel ladder traps at both sides of a pumping station  in the Veurne-Ambacht canal in the town of Nieuwpoort.";"BE_Sche";"BE";"27.4.c";2.760691;51.126958;4;0;"this series is too short";NA;NA;NA;NA;NA;"BE";"Belgium";14;"BEL";"G";"glass eel";"Young, unpigmented eel, recruiting from the sea into continental waters. WGEEL consider the glass eel term to include all recruits of the 0+ cohort age. In some cases, however, also includes the early pigmented stages.";"Atlantic";"2";"27";"27.4";"27.4.c";"North Sea"
"101";27;"MiPoG";"Minho portuguese part commercial catch";1;NA;"Glass eel fishery (total landings) in the River Minho. There has been a diminution in effort as the fishery used to be permitted from November to April before 2006/2007. It has gradually been reduced to the 1st February.";"kg";"G";"T";"Glass eel commercial fishery in the Minho. The Minho forms the border between Spain and Portugal. It is the only place in Portugal where a glass eel fishery is authorized. Fishing takes place in the tidal part of the estuary using Tela net which are not operative when the flow is high.";"ES_Minh";"PT";"27.9.a";-8.814812;41.903118;1;1;NA;170028;12028;"PORTUGAL";"Capitania Porto Caminha";"MiPoG";"PT";"Portugal";20;"PRT";"G";"glass eel";"Young, unpigmented eel, recruiting from the sea into continental waters. WGEEL consider the glass eel term to include all recruits of the 0+ cohort age. In some cases, however, also includes the early pigmented stages.";"Atlantic";"2";"27";"27.9";"27.9.a";"Elsewhere Europe"
"102";40;"MeusY";"Meuse Lixhe dam trapping partial";1;"nr day";"The pool trap monitoring at  the Vise-Lixhe dam is an old series of yellow eel recruitment monitoring dating back to 1992. Historically and in the present time it has been affected by resctocking carried out in the river Meuse.";"nr";"Y";"F";"From 1992 upstream migrating yellow eels are collected from March till September in a trap (0.5 cm mesh size) installed at the top of a small pool-type fish-pass at the Vise-Lixhe dam on the Meuse river in the town of Lixhe.";"BE_Meus";"BE";"27.4.c";5.67;50.75;5;3;"There has been a change in the number of eel transported in the Meuse over time. In historical time there was a huge restocking. The proportion of restocked eel has only been reported from 2019";170027;12027;"BELGIUM";"University of Leuven";"MeusY";"BE";"Belgium";14;"BEL";"Y";"yellow eel";"Life-stage resident in continental waters. Often defined as a sedentary phase, but migration within and between rivers, 
and to and from coastal waters occurs and therefore includes young pigmented eels (ÅeelversÅf and bootlace). Sometimes is also called Brown eel.";"Atlantic";"2";"27";"27.4";"27.4.c";"North Sea"
"103";450;"LeacG";"Laguna di Lesina Acquarotta";1;NA;"This series correspond to the the experimental catch of the glass eel fishery along the tidal channel of Lesina lagoon. 
 Observation period: 6 from October to December";"index";"G";"T";"The monitoring station in the Lesina lagoon is located along the tidal channel at a distance of 2,7 Km from the Adriatic Sea. The width of the tidal channel is approximately 10 meters, with an average depth of 3,0 m";"IT_Pugl";"IT";"37.2.1";15.333333;41.883333;5;0;"new series: 0 by default if too short";NA;NA;NA;NA;NA;"IT";"Italy";21;"ITA";"G";"glass eel";"Young, unpigmented eel, recruiting from the sea into continental waters. WGEEL consider the glass eel term to include all recruits of the 0+ cohort age. In some cases, however, also includes the early pigmented stages.";"Atlantic";"3";"37";"37.2";"37.2.1";"Elsewhere Europe"
"104";451;"GariG";"Fiume Garigliano";1;NA;"This series correspond to the the experimental catch of the glass eel fishery in the Garigliano river near the Tyrrenian sea.
 Observation period: 6 from October to December";"index";"G";"T";"The monitoring station on the Garigliano River is located at the mouth, at a distance of 0,5 Km m from the Tyrrhenian Sea. The width of the river is approximately 70 m.";"IT_Lazi";"IT";"37.1.3";13.762778;41.416667;5;0;"new series: 0 by default if too short";NA;NA;NA;NA;NA;"IT";"Italy";21;"ITA";"G";"glass eel";"Young, unpigmented eel, recruiting from the sea into continental waters. WGEEL consider the glass eel term to include all recruits of the 0+ cohort age. In some cases, however, also includes the early pigmented stages.";"Atlantic";"3";"37";"37.1";"37.1.3";"Elsewhere Europe"
"105";452;"OrbfG";"Laguna di Orbetello canale Fibbia";1;NA;"This series correspond to the the experimental catch of the glass eel fishery along the tidal channel of Orbetello lagoon. 
 Observation period: 5 days/month in October, November, December";"index";"G";"T";"The monitoring station in the Lesina lagoon is located along the tidal channel at a distance of 3 Km from the Tyrrhenian Sea. The width of the tidal channel is approximately 22 meters, with an average depth of 1,5 m";"IT_Tosc";"IT";"37.1.3";11.198253;42.481636;5;0;"new series: 0 by default if too short";NA;NA;NA;NA;NA;"IT";"Italy";21;"ITA";"G";"glass eel";"Young, unpigmented eel, recruiting from the sea into continental waters. WGEEL consider the glass eel term to include all recruits of the 0+ cohort age. In some cases, however, also includes the early pigmented stages.";"Atlantic";"3";"37";"37.1";"37.1.3";"Elsewhere Europe"
