"site";"id";"value";"year";"das_comment";"ser_id";"cou_order";"area_division";"ser_qal_id";"ser_y";"das_qal_id";"das_last_update";"f_subarea";"lfs_code";"lifestage";"area";"area2";"decade";"year_f";"ldata";"mean_2000_2009";"value_std_2000_2009";"mean_1979_1994";"value_std_1979_1994";"mean";"value_std"
"929";"GotaY";1577;631;1974;NA;36;2;"27.3.a";1;58.27;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1970";"1974";6.44730586254121;149.15375;4.23053392891563;319.866666666667;1.97269695706544;1697.84990096154;0.371646515774243
"930";"GotaY";1600;180;1997;NA;36;2;"27.3.a";1;58.27;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1990";"1997";5.19295685089021;149.15375;1.20680841078417;319.866666666667;0.562734472696957;1697.84990096154;0.106016438731163
"931";"GotaY";1589;143;1986;NA;36;2;"27.3.a";1;58.27;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1980";"1986";4.96284463025991;149.15375;0.958742237456316;319.866666666667;0.447061275531471;1697.84990096154;0.0842241707697572
"932";"GotaY";1591;475;1988;NA;36;2;"27.3.a";1;58.27;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1980";"1988";6.16331480403464;149.15375;3.18463330623601;319.866666666667;1.48499374739475;1697.84990096154;0.279765602207236
"933";"GotaY";1584;40;1981;NA;36;2;"27.3.a";1;58.27;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1980";"1981";3.68887945411394;149.15375;0.268179646840928;319.866666666667;0.125052105043768;1697.84990096154;0.0235592086069251
"935";"GotaY";1609;0.04;2006;NA;36;2;"27.3.a";1;58.27;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"2000";"2006";-3.2188758248682;149.15375;0.000268179646840928;319.866666666667;0.000125052105043768;1697.84990096154;2.35592086069251e-05
"936";"GotaY";1594;264;1991;NA;36;2;"27.3.a";1;58.27;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1990";"1991";5.57594910314632;149.15375;1.76998566915012;319.866666666667;0.82534389328887;1697.84990096154;0.155490776805706
"938";"GotaY";1562;1745;1959;NA;36;2;"27.3.a";1;58.27;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1950";"1959";7.46450983463653;149.15375;11.6993370934355;319.866666666667;5.45539808253439;1697.84990096154;1.02777047547711
"939";"GotaY";1559;1622;1956;NA;36;2;"27.3.a";1;58.27;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1950";"1956";7.39141523467536;149.15375;10.8746846793996;319.866666666667;5.0708628595248;1697.84990096154;0.955325909010813
"940";"GotaY";1569;1232;1966;NA;36;2;"27.3.a";1;58.27;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1960";"1966";7.11639414409346;149.15375;8.25993312270057;319.866666666667;3.85160483534806;1697.84990096154;0.725623625093293
"941";"GotaY";1568;746;1965;NA;36;2;"27.3.a";1;58.27;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1960";"1965";6.61472560020376;149.15375;5.0015504135833;319.866666666667;2.33222175906628;1697.84990096154;0.439379240519153
"943";"GotaY";1553;2947;1950;NA;36;2;"27.3.a";1;58.27;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1950";"1950";7.98854298273769;149.15375;19.7581354810053;319.866666666667;9.21321383909962;1697.84990096154;1.73572469411521
"946";"GotaY";1572;1595;1969;NA;36;2;"27.3.a";1;58.27;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1960";"1969";7.37462901521894;149.15375;10.693663417782;319.866666666667;4.98645268862026;1697.84990096154;0.939423443201138
"947";"GotaY";1581;873;1978;NA;36;2;"27.3.a";1;58.27;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1970";"1978";6.7719355558396;149.15375;5.85302079230324;319.866666666667;2.72926219258024;1697.84990096154;0.51417972784614
"948";"GotaY";1561;1675;1958;NA;36;2;"27.3.a";1;58.27;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1950";"1958";7.42356844425917;149.15375;11.2300227114638;319.866666666667;5.23655689870779;1697.84990096154;0.986541860414988
"949";"GotaY";1578;1230;1975;NA;36;2;"27.3.a";1;58.27;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1970";"1975";7.11476944836646;149.15375;8.24652414035852;319.866666666667;3.84535223009587;1697.84990096154;0.724445664662947
"951";"GotaY";1558;2732;1955;NA;36;2;"27.3.a";1;58.27;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1950";"1955";7.91278922069068;149.15375;18.3166698792354;319.866666666667;8.54105877448937;1697.84990096154;1.60909394785298
"975";"GudeY";2029;14;2010;NA;38;12;"27.3.a";1;56.35;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"2010";"2010";2.63905732961526;153.46;0.0912289847517268;246.857142857143;0.056712962962963;181.630555555556;0.0770795418049459
"976";"GudeY";1661;122.5;2006;NA;38;12;"27.3.a";1;56.35;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"2000";"2006";4.80811102998478;153.46;0.79825361657761;246.857142857143;0.496238425925926;181.630555555556;0.674445990793277
"977";"GudeY";1656;239;2001;NA;38;12;"27.3.a";1;56.35;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"2000";"2001";5.47646355193151;153.46;1.55740909683305;246.857142857143;0.968171296296296;181.630555555556;1.31585789224158
"978";"GudeY";1647;53;1992;NA;38;12;"27.3.a";1;56.35;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1990";"1992";3.97029191355212;153.46;0.345366870845823;246.857142857143;0.214699074074074;181.630555555556;0.291801122547295
"979";"GudeY";1659;246.1;2004;NA;38;12;"27.3.a";1;56.35;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"2000";"2004";5.50573795739701;153.46;1.60367522481428;246.857142857143;0.99693287037037;181.630555555556;1.3549482312998
"980";"GudeY";2794;36;2014;"Inserted in 2015 Michael";38;12;"27.3.a";1;56.35;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"2010";"2014";3.58351893845611;153.46;0.234588817933012;246.857142857143;0.145833333333333;181.630555555556;0.198204536069861
"981";"GudeY";1911;20;2009;NA;38;12;"27.3.a";1;56.35;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"2000";"2009";2.99573227355399;153.46;0.130327121073895;246.857142857143;0.0810185185185185;181.630555555556;0.110113631149923
"982";"GudeY";1657;278.2;2002;NA;38;12;"27.3.a";1;56.35;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"2000";"2002";5.62834027948934;153.46;1.81285025413789;246.857142857143;1.12696759259259;181.630555555556;1.53168060929543
"983";"GudeY";2873;NA;2016;"No data";38;12;"27.3.a";1;56.35;0;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"2010";"2016";NA;153.46;NA;246.857142857143;NA;181.630555555556;NA
"984";"GudeY";1640;315;1985;NA;38;12;"27.3.a";1;56.35;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1980";"1985";5.75257263882563;153.46;2.05265215691385;246.857142857143;1.27604166666667;181.630555555556;1.73428969061128
"985";"GudeY";1649;312;1994;NA;38;12;"27.3.a";1;56.35;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1990";"1994";5.74300318780948;153.46;2.03310308875277;246.857142857143;1.26388888888889;181.630555555556;1.7177726459388
"986";"GudeY";2654;86.4;2011;NA;38;12;"27.3.a";1;56.35;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"2010";"2011";4.45898767581001;153.46;0.563013163039228;246.857142857143;0.35;181.630555555556;0.475690886567666
"987";"GudeY";1642;145;1987;NA;38;12;"27.3.a";1;56.35;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1980";"1987";4.97673374242057;153.46;0.944871627785742;246.857142857143;0.587384259259259;181.630555555556;0.79832382583694
"988";"GudeY";1646;434;1991;NA;38;12;"27.3.a";1;56.35;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1990";"1991";6.07304453410041;153.46;2.82809852730353;246.857142857143;1.75810185185185;181.630555555556;2.38946579595332
"989";"GudeY";1641;676;1986;NA;38;12;"27.3.a";1;56.35;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1980";"1986";6.51619307604296;153.46;4.40505669229767;246.857142857143;2.73842592592593;181.630555555556;3.72184073286739
"990";"GudeY";1648;93;1993;NA;38;12;"27.3.a";1;56.35;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1990";"1993";4.53259949315326;153.46;0.606021112993614;246.857142857143;0.376736111111111;181.630555555556;0.512028384847141
"991";"GudeY";1653;29;1998;NA;38;12;"27.3.a";1;56.35;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1990";"1998";3.36729582998647;153.46;0.188974325557148;246.857142857143;0.117476851851852;181.630555555556;0.159664765167388
"992";"GudeY";1637;257;1982;NA;38;12;"27.3.a";1;56.35;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1980";"1982";5.54907608489522;153.46;1.67470350579956;246.857142857143;1.04108796296296;181.630555555556;1.41496016027651
"993";"GudeY";1639;84;1984;NA;38;12;"27.3.a";1;56.35;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1980";"1984";4.43081679884331;153.46;0.547373908510361;246.857142857143;0.340277777777778;181.630555555556;0.462477250829676
"994";"GudeY";1636;187;1981;NA;38;12;"27.3.a";1;56.35;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1980";"1981";5.23110861685459;153.46;1.21855858204092;246.857142857143;0.757523148148148;181.630555555556;1.02956245125178
"995";"GudeY";1662;62;2007;NA;38;12;"27.3.a";1;56.35;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"2000";"2007";4.12713438504509;153.46;0.404014075329076;246.857142857143;0.251157407407407;181.630555555556;0.341352256564761
"996";"GudeY";1658;260.2;2003;NA;38;12;"27.3.a";1;56.35;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"2000";"2003";5.56145056607841;153.46;1.69555584517138;246.857142857143;1.05405092592593;181.630555555556;1.4325783412605
"997";"GudeY";1651;56;1996;NA;38;12;"27.3.a";1;56.35;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1990";"1996";4.02535169073515;153.46;0.364915939006907;246.857142857143;0.226851851851852;181.630555555556;0.308318167219784
"998";"GudeY";5645;97;2019;NA;38;12;"27.3.a";1;56.35;1;2020-09-10;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"2010";"2019";4.57471097850338;153.46;0.632086537208393;246.857142857143;0.392939814814815;181.630555555556;0.534051111077125
"999";"GudeY";2872;51.7;2015;"Inserted 2017";38;12;"27.3.a";1;56.35;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"2010";"2015";3.94545778151438;153.46;0.33689560797602;246.857142857143;0.20943287037037;181.630555555556;0.28464373652255
"1000";"GudeY";3072;NA;2018;"No data";38;12;"27.3.a";1;56.35;0;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"2010";"2018";NA;153.46;NA;246.857142857143;NA;181.630555555556;NA
"1001";"GudeY";5646;NA;2020;NA;38;12;"27.3.a";1;56.35;1;2020-09-01;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"2020";"2020";NA;153.46;NA;246.857142857143;NA;181.630555555556;NA
"1002";"GudeY";1635;93;1980;NA;38;12;"27.3.a";1;56.35;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1980";"1980";4.53259949315326;153.46;0.606021112993614;246.857142857143;0.376736111111111;181.630555555556;0.512028384847141
"1003";"GudeY";1660;87.7;2005;NA;38;12;"27.3.a";1;56.35;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"2000";"2005";4.47392189937814;153.46;0.571484425909032;246.857142857143;0.355266203703704;181.630555555556;0.482848272592411
"1004";"GudeY";1650;83;1995;NA;38;12;"27.3.a";1;56.35;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1990";"1995";4.4188406077966;153.46;0.540857552456666;246.857142857143;0.336226851851852;181.630555555556;0.456971569272179
"1005";"GudeY";2711;47;2013;"No data in 2012";38;12;"27.3.a";1;56.35;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"2010";"2013";3.85014760171006;153.46;0.306268734523654;246.857142857143;0.190393518518519;181.630555555556;0.258767033202318
"1006";"GudeY";1638;146;1983;NA;38;12;"27.3.a";1;56.35;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1980";"1983";4.98360662170834;153.46;0.951387983839437;246.857142857143;0.591435185185185;181.630555555556;0.803829507394436
"1007";"GudeY";1643;252;1988;NA;38;12;"27.3.a";1;56.35;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1980";"1988";5.52942908751142;153.46;1.64212172553108;246.857142857143;1.02083333333333;181.630555555556;1.38743175248903
"1008";"GudeY";1645;367;1990;NA;38;12;"27.3.a";1;56.35;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1990";"1990";5.90536184805457;153.46;2.39150267170598;246.857142857143;1.48668981481481;181.630555555556;2.02058513160108
"1009";"GudeY";1644;354;1989;NA;38;12;"27.3.a";1;56.35;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1980";"1989";5.86929691313377;153.46;2.30679004300795;246.857142857143;1.43402777777778;181.630555555556;1.94901127135363
"1010";"GudeY";2871;NA;2012;"No data in 2012";38;12;"27.3.a";1;56.35;0;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"2010";"2012";NA;153.46;NA;246.857142857143;NA;181.630555555556;NA
"1011";"GudeY";1854;131;2008;NA;38;12;"27.3.a";1;56.35;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"2000";"2008";4.87519732320115;153.46;0.853642643034015;246.857142857143;0.530671296296296;181.630555555556;0.721244284031994
"1012";"GudeY";1654;346;1999;NA;38;12;"27.3.a";1;56.35;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1990";"1999";5.84643877505772;153.46;2.25465919457839;246.857142857143;1.40162037037037;181.630555555556;1.90496581889366
"1013";"GudeY";2874;NA;2017;"No data";38;12;"27.3.a";1;56.35;0;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"2010";"2017";NA;153.46;NA;246.857142857143;NA;181.630555555556;NA
"1014";"GudeY";1652;390;1997;NA;38;12;"27.3.a";1;56.35;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1990";"1997";5.96614673912369;153.46;2.54137886094096;246.857142857143;1.57986111111111;181.630555555556;2.14721580742349
"1015";"GudeY";1655;87.9;2000;NA;38;12;"27.3.a";1;56.35;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"2000";"2000";4.47619980469113;153.46;0.572787697119771;246.857142857143;0.356076388888889;181.630555555556;0.483949408903911
"1016";"HartY";1663;500;1967;NA;39;12;"27.3.b, c";1;55.51;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1960";"1967";6.21460809842219;8.9;56.1797752808989;205.8;2.42954324586978;114.225961538462;4.37728860642283
"1017";"HartY";1693;9;1997;NA;39;12;"27.3.b, c";1;55.51;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1990";"1997";2.19722457733622;8.9;1.01123595505618;205.8;0.043731778425656;114.225961538462;0.0787911949156109
"1018";"HartY";1686;101;1990;NA;39;12;"27.3.b, c";1;55.51;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1990";"1990";4.61512051684126;8.9;11.3483146067416;205.8;0.490767735665695;114.225961538462;0.884212298497412
"1019";"HartY";1683;105;1987;NA;39;12;"27.3.b, c";1;55.51;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1980";"1987";4.65396035015752;8.9;11.7977528089888;205.8;0.510204081632653;114.225961538462;0.919230607348794
"1020";"HartY";1677;279;1981;NA;39;12;"27.3.b, c";1;55.51;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1980";"1981";5.63121178182137;8.9;31.3483146067416;205.8;1.35568513119534;114.225961538462;2.44252704238394
"1021";"HartY";1688;40;1992;"A bypass stream was made at the Stubdrup Weir allowing eels to bypass and the trapping facility was terminated in 1990. This is also reflected in the recruitment data";39;12;"27.3.b, c";1;55.51;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1990";"1992";3.68887945411394;8.9;4.49438202247191;205.8;0.194363459669582;114.225961538462;0.350183088513826
"1022";"HartY";1692;6;1996;NA;39;12;"27.3.b, c";1;55.51;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1990";"1996";1.79175946922805;8.9;0.674157303370786;205.8;0.0291545189504373;114.225961538462;0.052527463277074
"1023";"HartY";2712;1.4;2013;"updated 2014";39;12;"27.3.b, c";1;55.51;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"2010";"2013";0.336472236621213;8.9;0.157303370786517;205.8;0.00680272108843537;114.225961538462;0.0122564080979839
"1024";"HartY";1665;175;1969;NA;39;12;"27.3.b, c";1;55.51;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1960";"1969";5.16478597392351;8.9;19.6629213483146;205.8;0.850340136054422;114.225961538462;1.53205101224799
"1025";"HartY";1698;17;2002;NA;39;12;"27.3.b, c";1;55.51;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"2000";"2002";2.83321334405622;8.9;1.91011235955056;205.8;0.0826044703595724;114.225961538462;0.148827812618376
"1026";"HartY";1694;18;1998;NA;39;12;"27.3.b, c";1;55.51;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1990";"1998";2.89037175789616;8.9;2.02247191011236;205.8;0.0874635568513119;114.225961538462;0.157582389831222
"1027";"HartY";1672;91;1976;NA;39;12;"27.3.b, c";1;55.51;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1970";"1976";4.51085950651685;8.9;10.2247191011236;205.8;0.442176870748299;114.225961538462;0.796666526368955
"1028";"HartY";2653;4.1;2012;NA;39;12;"27.3.b, c";1;55.51;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"2010";"2012";1.41098697371026;8.9;0.460674157303371;205.8;0.0199222546161322;114.225961538462;0.0358937665726672
"1029";"HartY";1700;8.7;2004;NA;39;12;"27.3.b, c";1;55.51;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"2000";"2004";2.16332302566054;8.9;0.97752808988764;205.8;0.0422740524781341;114.225961538462;0.0761648217517572
"1030";"HartY";1696;18.9;2000;NA;39;12;"27.3.b, c";1;55.51;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"2000";"2000";2.9391619220656;8.9;2.12359550561798;205.8;0.0918367346938775;114.225961538462;0.165461509322783
"1031";"HartY";1699;9.6;2003;NA;39;12;"27.3.b, c";1;55.51;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"2000";"2003";2.26176309847379;8.9;1.07865168539326;205.8;0.0466472303206997;114.225961538462;0.0840439412433183
"1032";"HartY";1676;522;1980;NA;39;12;"27.3.b, c";1;55.51;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1980";"1980";6.25766758788264;8.9;58.6516853932584;205.8;2.53644314868805;114.225961538462;4.56988930510543
"1033";"HartY";1690;35;1994;NA;39;12;"27.3.b, c";1;55.51;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1990";"1994";3.55534806148941;8.9;3.93258426966292;205.8;0.170068027210884;114.225961538462;0.306410202449598
"1034";"HartY";1678;239;1982;NA;39;12;"27.3.b, c";1;55.51;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1980";"1982";5.47646355193151;8.9;26.8539325842697;205.8;1.16132167152575;114.225961538462;2.09234395387011
"1035";"HartY";2795;3;2014;"Inserted 2015";39;12;"27.3.b, c";1;55.51;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"2010";"2014";1.09861228866811;8.9;0.337078651685393;205.8;0.0145772594752187;114.225961538462;0.026263731638537
"1036";"HartY";1674;334;1978;NA;39;12;"27.3.b, c";1;55.51;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1970";"1978";5.8111409929767;8.9;37.5280898876404;205.8;1.62293488824101;114.225961538462;2.92402878909045
"1037";"HartY";1691;23;1995;NA;39;12;"27.3.b, c";1;55.51;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1990";"1995";3.13549421592915;8.9;2.58426966292135;205.8;0.11175898931001;114.225961538462;0.20135527589545
"1038";"HartY";1675;291;1979;NA;39;12;"27.3.b, c";1;55.51;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1970";"1979";5.67332326717149;8.9;32.6966292134831;205.8;1.41399416909621;114.225961538462;2.54758196893809
"1039";"HartY";5647;NA;2020;NA;39;12;"27.3.b, c";1;55.51;1;2020-09-01;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"2020";"2020";NA;8.9;NA;205.8;NA;114.225961538462;NA
"1040";"HartY";1685;145;1989;NA;39;12;"27.3.b, c";1;55.51;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1980";"1989";4.97673374242057;8.9;16.2921348314607;205.8;0.704567541302235;114.225961538462;1.26941369586262
"1041";"HartY";2652;3.6;2011;NA;39;12;"27.3.b, c";1;55.51;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"2010";"2011";1.28093384546206;8.9;0.404494382022472;205.8;0.0174927113702624;114.225961538462;0.0315164779662444
"1042";"HartY";1667;59;1971;NA;39;12;"27.3.b, c";1;55.51;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1970";"1971";4.07753744390572;8.9;6.62921348314607;205.8;0.286686103012634;114.225961538462;0.516520055557894
"1043";"HartY";1669;117;1973;NA;39;12;"27.3.b, c";1;55.51;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1970";"1973";4.76217393479776;8.9;13.1460674157303;205.8;0.568513119533528;114.225961538462;1.02428553390294
"1044";"HartY";1687;44;1991;NA;39;12;"27.3.b, c";1;55.51;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1990";"1991";3.78418963391826;8.9;4.9438202247191;205.8;0.21379980563654;114.225961538462;0.385201397365209
"1045";"HartY";1689;26;1993;NA;39;12;"27.3.b, c";1;55.51;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1990";"1993";3.25809653802148;8.9;2.92134831460674;205.8;0.126336248785228;114.225961538462;0.227619007533987
"1046";"HartY";1684;253;1988;NA;39;12;"27.3.b, c";1;55.51;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1980";"1988";5.53338948872752;8.9;28.4269662921348;205.8;1.22934888241011;114.225961538462;2.21490803484995
"1047";"HartY";2809;1.3;2015;NA;39;12;"27.3.b, c";1;55.51;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"2010";"2015";0.262364264467491;8.9;0.146067415730337;205.8;0.00631681243926142;114.225961538462;0.0113809503766994
"1048";"HartY";1673;386;1977;NA;39;12;"27.3.b, c";1;55.51;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1970";"1977";5.95583736946483;8.9;43.3707865168539;205.8;1.87560738581147;114.225961538462;3.37926680415842
"1049";"HartY";1682;260;1986;NA;39;12;"27.3.b, c";1;55.51;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1980";"1986";5.56068163101553;8.9;29.2134831460674;205.8;1.26336248785228;114.225961538462;2.27619007533987
"1050";"HartY";1671;325;1975;NA;39;12;"27.3.b, c";1;55.51;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1970";"1975";5.78382518232974;8.9;36.5168539325843;205.8;1.57920310981535;114.225961538462;2.84523759417484
"1051";"HartY";1670;212;1974;NA;39;12;"27.3.b, c";1;55.51;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1970";"1974";5.35658627467201;8.9;23.8202247191011;205.8;1.03012633624879;114.225961538462;1.85597036912328
"1052";"HartY";5641;1.35;2019;NA;39;12;"27.3.b, c";1;55.51;1;2020-09-10;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"2010";"2019";0.300104592450338;8.9;0.151685393258427;205.8;0.0065597667638484;114.225961538462;0.0118186792373416
"1053";"HartY";2876;0.9;2017;"Inserted 2018 replaces a previous No Data, the qal code changed from  0 to NULL";39;12;"27.3.b, c";1;55.51;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"2010";"2017";-0.105360515657826;8.9;0.101123595505618;205.8;0.0043731778425656;114.225961538462;0.00787911949156109
"1054";"HartY";1703;7;2007;NA;39;12;"27.3.b, c";1;55.51;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"2000";"2007";1.94591014905531;8.9;0.786516853932584;205.8;0.0340136054421769;114.225961538462;0.0612820404899196
"1055";"HartY";1855;0.9;2008;"reduction of river flow to the power station since spring/summer 2008";39;12;"27.3.b, c";1;55.51;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"2000";"2008";-0.105360515657826;8.9;0.101123595505618;205.8;0.0043731778425656;114.225961538462;0.00787911949156109
"1056";"HartY";3898;0.7;2018;"Inserted 10 0 72019 ";39;12;"27.3.b, c";1;55.51;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"2010";"2018";-0.356674943938732;8.9;0.0786516853932584;205.8;0.00340136054421769;114.225961538462;0.00612820404899196
"1057";"HartY";1664;200;1968;NA;39;12;"27.3.b, c";1;55.51;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1960";"1968";5.29831736654804;8.9;22.4719101123595;205.8;0.971817298347911;114.225961538462;1.75091544256913
"1058";"HartY";2875;2.4;2016;"Inserted 2017";39;12;"27.3.b, c";1;55.51;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"2010";"2016";0.8754687373539;8.9;0.269662921348315;205.8;0.0116618075801749;114.225961538462;0.0210109853108296
"1059";"HartY";1666;235;1970;NA;39;12;"27.3.b, c";1;55.51;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1970";"1970";5.45958551414416;8.9;26.4044943820225;205.8;1.14188532555879;114.225961538462;2.05732564501873
"1060";"HartY";1912;1.3;2009;NA;39;12;"27.3.b, c";1;55.51;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"2000";"2009";0.262364264467491;8.9;0.146067415730337;205.8;0.00631681243926142;114.225961538462;0.0113809503766994
